date	HG-IV	Fevi	F4	EGC
2017-09-10	134.892614	134.892614	79.953671	215.729618
2017-09-11	134.892614	134.892614	79.953671	207.639734
2017-09-12	134.945831	134.945831	79.953671	213.604471
2017-09-13	134.892614	134.892614	79.953671	210.37756
2017-09-14	134.945831	134.945831	79.953671	193.210104
2017-09-15	130.478187	130.478187	76.009574	181.975172
2017-09-16	130.818156	130.818156	75.417142	189.212204
2017-09-17	134.892614	134.892614	79.953671	203.499336
2017-09-18	134.945831	134.945831	79.953671	212.495058
2017-09-19	134.945831	134.945831	79.953671	201.77924
2017-09-20	134.945831	134.945831	79.953671	179.452653
2017-09-21	118.974736	118.974736	79.953671	138.606682
2017-09-22	130.914197	130.914197	78.708668	130.918729
2017-09-23	108.833799	108.833799	79.953671	105.232876
2017-09-24	116.749976	116.749976	76.009574	99.560149
2017-09-25	105.955374	105.955374	79.953671	96.292377
2017-09-26	105.698667	105.698667	79.953671	104.031867
2017-09-27	99.209128	99.209128	79.953671	82.417681
2017-09-28	2.939599	2.939599	1.860309	2.327171
2017-09-29	79.707041	79.707041	79.924957	145.000787
2017-09-30	134.945831	134.945831	79.924957	170.439674
2017-10-01	134.945831	134.945831	79.953671	159.158326
2017-10-02	130.818156	130.818156	75.417142	154.696599
2017-10-03	134.892614	134.892614	79.953671	141.166319
2017-10-04	134.945831	134.945831	79.953671	126.278835
2017-10-05	132.056536	132.056536	79.953671	105.111534
2017-10-06	126.905558	126.905558	79.953671	82.417681
2017-10-07	125.507804	125.507804	79.953671	59.789452
2017-10-08	123.080744	123.080744	71.114425	55.06149
2017-10-09	86.541612	86.541612	76.009574	44.202376
2017-10-10	89.934295	89.934295	67.346022	35.913982
2017-10-11	91.009722	91.009722	79.924957	20.910163
2017-10-12	96.194475	96.194475	76.009574	25.037491
2017-10-13	102.64041	102.64041	79.953671	24.062424
2017-10-14	115.217984	115.217984	79.953671	35.913982
2017-10-15	126.849084	126.849084	79.953671	38.642153
2017-10-16	130.818156	130.818156	75.417142	40.251302
2017-10-17	120.560776	120.560776	79.953671	28.004921
2017-10-18	114.095877	114.095877	75.417142	19.520834
2017-10-19	108.440204	108.440204	76.009574	10.68472
2017-10-20	105.33186	105.33186	79.953671	-10.008535
2017-10-21	101.753427	101.753427	76.009574	-6.539195
2017-10-22	85.358459	85.358459	79.953671	2.327171
2017-10-23	99.699757	99.699757	79.953671	-6.539195
2017-10-24	92.997242	92.997242	79.953671	-34.540442
2017-10-25	75.569842	75.569842	79.953671	-32.382429
2017-10-26	83.721654	83.721654	75.891826	-32.382429
2017-10-27	79.825	79.825	79.953671	-32.861575
2017-10-28	94.155012	94.155012	79.953671	-11.595707
2017-10-29	118.917518	118.917518	76.009574	-7.186796
2017-10-30	124.10288	124.10288	75.417142	-3.845592
2017-10-31	120.560776	120.560776	79.953671	-10.008535
2017-11-01	102.49595	102.49595	76.009574	-11.595707
2017-11-02	99.468661	99.468661	75.417142	-15.68695
2017-11-03	120.560776	120.560776	79.953671	-10.008535
2017-11-04	119.89556	119.89556	75.417142	-3.845592
2017-11-05	131.620367	131.620367	79.953671	10.355592
2017-11-06	131.603752	131.603752	79.953671	8.510357
2017-11-07	112.203226	112.203226	75.417142	6.539195
2017-11-08	105.805845	105.805845	79.953671	14.772093
2017-11-09	112.290169	112.290169	76.009574	32.333512
2017-11-10	119.54459	119.54459	79.953671	20.705481
2017-11-11	126.905558	126.905558	79.953671	14.772093
2017-11-12	134.892614	134.892614	79.953671	28.291171
2017-11-13	113.967106	113.967106	75.417142	20.910163
2017-11-14	102.49595	102.49595	79.953671	-10.008535
2017-11-15	102.64041	102.64041	79.953671	-3.845592
2017-11-16	116.749976	116.749976	79.953671	3.845592
2017-11-17	110.458972	110.458972	79.953671	7.186796
2017-11-18	130.478187	130.478187	76.009574	16.160175
2017-11-19	134.945831	134.945831	79.953671	32.333512
2017-11-20	134.892614	134.892614	79.953671	32.333512
2017-11-21	134.892614	134.892614	79.953671	29.441027
2017-11-22	134.892614	134.892614	79.953671	33.354174
2017-11-23	134.892614	134.892614	79.953671	27.126395
2017-11-24	132.056536	132.056536	79.953671	15.766072
2017-11-25	131.803529	131.803529	79.953671	14.704675
2017-11-26	113.967106	113.967106	79.953671	10.355592
2017-11-27	111.718177	111.718177	79.953671	18.892631
2017-11-28	115.217984	115.217984	76.009574	20.910163
2017-11-29	114.61292	114.61292	79.953671	23.259348
2017-11-30	94.155012	94.155012	79.953671	14.772093
2017-12-01	105.406178	105.406178	79.953671	14.704675
2017-12-02	115.217984	115.217984	75.417142	15.766072
2017-12-03	104.964947	104.964947	75.417142	-2.327171
2017-12-04	124.10288	124.10288	79.953671	6.539195
2017-12-05	134.945831	134.945831	79.953671	15.766072
2017-12-06	130.478187	130.478187	76.009574	18.892631
2017-12-07	134.945831	134.945831	79.953671	27.465226
2017-12-08	130.818156	130.818156	75.417142	29.441027
2017-12-09	130.818156	130.818156	75.417142	27.126395
2017-12-10	125.507804	125.507804	79.953671	21.614212
2017-12-11	123.080744	123.080744	79.953671	14.772093
2017-12-12	79.843327	79.843327	79.953671	10.68472
2017-12-13	64.42019	64.42019	79.953671	-6.539195
2017-12-14	118.917518	118.917518	79.953671	6.539195
2017-12-15	134.892614	134.892614	79.953671	-3.845592
2017-12-16	124.10288	124.10288	79.953671	-3.845592
2017-12-17	126.840731	126.840731	79.953671	-15.68695
2017-12-18	117.927827	117.927827	79.953671	-12.507608
2017-12-19	108.73397	108.73397	72.420457	-3.845592
2017-12-20	115.217984	115.217984	79.953671	-24.264837
2017-12-21	130.478187	130.478187	76.009574	-7.186796
2017-12-22	130.478187	130.478187	75.417142	18.892631
2017-12-23	134.892614	134.892614	79.953671	27.465226
2017-12-24	134.892614	134.892614	79.953671	36.636089
2017-12-25	134.892614	134.892614	79.953671	37.614203
2017-12-26	134.892614	134.892614	79.953671	44.622389
2017-12-27	130.818156	130.818156	75.417142	44.622389
2017-12-28	130.478187	130.478187	75.417142	31.793825
2017-12-29	134.892614	134.892614	79.953671	43.160064
2017-12-30	134.892614	134.892614	79.953671	36.043617
2017-12-31	134.892614	134.892614	79.953671	36.043617
2018-01-01	134.858007	134.858007	79.953671	30.854714
2018-01-02	134.892614	134.892614	79.953671	43.104333
2018-01-03	124.10288	124.10288	79.953671	32.333512
2018-01-04	100.09424	100.09424	79.953671	27.126395
2018-01-05	134.892614	134.892614	79.953671	40.813249
2018-01-06	130.818156	130.818156	75.417142	39.88442
2018-01-07	134.892614	134.892614	79.953671	44.622389
2018-01-08	134.892614	134.892614	79.953671	45.945494
2018-01-09	130.818156	130.818156	75.417142	36.043617
2018-01-10	122.044381	122.044381	66.617712	39.88442
2018-01-11	125.697248	125.697248	79.953671	27.630586
2018-01-12	117.106314	117.106314	76.009574	18.892631
2018-01-13	102.49595	102.49595	71.206672	18.603365
2018-01-14	88.223956	88.223956	75.417142	23.259348
2018-01-15	88.649724	88.649724	72.420457	20.910163
2018-01-16	130.818156	130.818156	75.417142	33.354174
2018-01-17	134.892614	134.892614	79.953671	41.100504
2018-01-18	130.818156	130.818156	75.417142	54.359432
2018-01-19	130.478187	130.478187	75.417142	51.335277
2018-01-20	134.892614	134.892614	79.953671	48.895819
2018-01-21	130.478187	130.478187	75.417142	28.291171
2018-01-22	134.892614	134.892614	79.953671	20.910163
2018-01-23	122.797877	122.797877	75.417142	-3.845592
2018-01-24	117.607355	117.607355	75.417142	-6.689921
2018-01-25	130.951638	130.951638	79.953671	14.704675
2018-01-26	118.790111	118.790111	75.417142	-10.008535
2018-01-27	108.440204	108.440204	74.699121	-11.595707
2018-01-28	95.425724	95.425724	75.417142	-15.68695
2018-01-29	99.338306	99.338306	75.417142	-15.68695
2018-01-30	95.628564	95.628564	75.417142	-17.111008
2018-01-31	102.897627	102.897627	76.009574	-7.186796
2018-02-01	104.964947	104.964947	75.417142	-2.327171
2018-02-02	97.486001	97.486001	75.417142	-2.327171
2018-02-03	88.649724	88.649724	76.009574	-3.845592
2018-02-04	83.348215	83.348215	74.699121	-2.327171
2018-02-05	82.388024	82.388024	71.206672	-7.186796
2018-02-06	100.109854	100.109854	75.417142	8.510357
2018-02-07	106.24862	106.24862	76.009574	-3.845592
2018-02-08	104.964947	104.964947	76.009574	-16.160175
2018-02-09	119.54459	119.54459	75.417142	-15.68695
2018-02-10	129.446273	129.446273	75.417142	-10.008535
2018-02-11	105.406178	105.406178	75.417142	-11.595707
2018-02-12	105.406178	105.406178	79.953671	-10.008535
2018-02-13	105.406178	105.406178	79.953671	-10.008535
2018-02-14	122.832411	122.832411	79.953671	-3.845592
2018-02-15	123.077323	123.077323	75.417142	-2.327171
2018-02-16	120.701601	120.701601	75.417142	10.355592
2018-02-17	107.53285	107.53285	75.417142	14.704675
2018-02-18	118.721352	118.721352	75.417142	8.510357
2018-02-19	118.721352	118.721352	75.417142	-2.327171
2018-02-20	106.277344	106.277344	75.417142	12.507608
2018-02-21	112.203226	112.203226	76.009574	14.772093
2018-02-22	118.721352	118.721352	76.009574	15.766072
2018-02-23	130.478187	130.478187	75.417142	15.766072
2018-02-24	121.739683	121.739683	67.346022	31.699434
2018-02-25	130.478187	130.478187	75.417142	52.644188
2018-02-26	119.54459	119.54459	79.953671	58.278652
2018-02-27	99.209128	99.209128	79.953671	28.393976
2018-02-28	82.069332	82.069332	75.417142	14.704675
2018-03-01	73.85892	73.85892	75.417142	8.510357
2018-03-02	68.049852	68.049852	75.417142	-2.327171
2018-03-03	73.251602	73.251602	75.417142	6.539195
2018-03-04	80.101218	80.101218	76.009574	-3.845592
2018-03-05	76.665074	76.665074	75.417142	-3.845592
2018-03-06	73.85892	73.85892	75.417142	-10.008535
2018-03-07	68.049852	68.049852	75.417142	-10.008535
2018-03-08	68.049852	68.049852	75.417142	-10.008535
2018-03-09	65.459688	65.459688	75.417142	-10.008535
2018-03-10	57.247893	57.247893	75.417142	-16.160175
2018-03-11	49.317193	49.317193	75.417142	-16.160175
2018-03-12	37.061152	37.061152	75.417142	-17.111008
2018-03-13	43.146923	43.146923	75.417142	-20.866217
2018-03-14	23.076943	23.076943	75.417142	-18.902869
2018-03-15	35.528445	35.528445	47.317292	-10.008535
2018-03-16	54.135753	54.135753	74.699121	-18.902869
2018-03-17	33.099209	33.099209	75.417142	-3.845592
2018-03-18	79.776608	79.776608	75.417142	-3.845592
2018-03-19	113.967106	113.967106	75.417142	18.892631
2018-03-20	113.967106	113.967106	75.417142	21.614212
2018-03-21	123.080744	123.080744	75.417142	27.465226
2018-03-22	115.205664	115.205664	75.417142	45.945494
2018-03-23	107.53285	107.53285	79.953671	39.592891
2018-03-24	104.210522	104.210522	75.417142	32.333512
2018-03-25	104.210522	104.210522	75.417142	27.465226
2018-03-26	98.010466	98.010466	76.009574	18.892631
2018-03-27	79.776608	79.776608	76.009574	14.772093
2018-03-28	83.721654	83.721654	76.009574	18.892631
2018-03-29	79.776608	79.776608	75.417142	8.510357
2018-03-30	82.388024	82.388024	75.417142	8.510357
2018-03-31	79.843327	79.843327	79.953671	-3.845592
2018-04-01	80.854803	80.854803	75.417142	-10.008535
2018-04-02	87.138132	87.138132	79.953671	-3.845592
2018-04-03	88.649724	88.649724	75.417142	-2.327171
2018-04-04	88.649724	88.649724	79.953671	-2.327171
2018-04-05	87.138132	87.138132	79.953671	6.539195
2018-04-06	87.138132	87.138132	75.417142	10.355592
2018-04-07	79.843327	79.843327	75.417142	-2.327171
2018-04-08	69.550766	69.550766	75.417142	6.539195
2018-04-09	69.335383	69.335383	75.417142	10.355592
2018-04-10	56.872331	56.872331	75.417142	-2.327171
2018-04-11	55.546017	55.546017	75.417142	-3.845592
2018-04-12	76.665074	76.665074	75.417142	-17.510752
2018-04-13	87.07974	87.07974	79.953671	-13.083598
2018-04-14	54.54807	54.54807	75.417142	-20.707672
2018-04-15	41.415776	41.415776	76.009574	-29.541136
2018-04-16	35.701492	35.701492	75.417142	-37.699764
2018-04-17	68.049852	68.049852	75.417142	-26.509848
2018-04-18	86.452206	86.452206	75.417142	-20.047416
2018-04-19	85.783568	85.783568	76.009574	-22.302148
2018-04-20	77.564248	77.564248	75.417142	-18.840159
2018-04-21	69.550766	69.550766	76.009574	-11.595707
2018-04-22	68.049852	68.049852	79.953671	-11.595707
2018-04-23	56.872331	56.872331	79.953671	-20.047416
2018-04-24	71.079036	71.079036	79.953671	-12.872374
2018-04-25	78.232293	78.232293	76.009574	-7.186796
2018-04-26	69.335383	69.335383	75.417142	-2.327171
2018-04-27	55.506477	55.506477	79.953671	-3.845592
2018-04-28	55.546017	55.546017	79.953671	-3.845592
2018-04-29	50.896582	50.896582	79.953671	-6.689921
2018-04-30	46.598066	46.598066	76.009574	-2.327171
2018-05-01	79.776608	79.776608	79.953671	-3.845592
2018-05-02	94.107706	94.107706	79.815974	-3.845592
2018-05-03	92.224642	92.224642	79.953671	-3.845592
2018-05-04	102.64041	102.64041	76.009574	14.704675
2018-05-05	108.589477	108.589477	79.953671	18.603365
2018-05-06	123.080744	123.080744	76.009574	39.292238
2018-05-07	115.205664	115.205664	79.953671	34.103155
2018-05-08	121.607228	121.607228	76.009574	27.126395
2018-05-09	126.849084	126.849084	75.417142	27.126395
2018-05-10	130.818156	130.818156	75.417142	8.510357
2018-05-11	130.478187	130.478187	75.417142	7.399599
2018-05-12	129.446273	129.446273	75.417142	30.854714
2018-05-13	112.391366	112.391366	72.420457	6.539195
2018-05-14	100.167123	100.167123	75.417142	6.539195
2018-05-15	96.776082	96.776082	75.417142	10.355592
2018-05-16	105.406178	105.406178	75.417142	6.539195
2018-05-17	94.740957	94.740957	75.417142	13.083598
2018-05-18	115.205664	115.205664	71.206672	28.004921
2018-05-19	110.458972	110.458972	75.417142	34.103155
2018-05-20	105.406178	105.406178	75.417142	37.614203
2018-05-21	130.818156	130.818156	75.417142	46.434311
2018-05-22	130.478187	130.478187	75.417142	33.328783
2018-05-23	130.818156	130.818156	75.417142	33.328783
2018-05-24	126.192126	126.192126	72.420457	53.884442
2018-05-25	130.478187	130.478187	75.417142	38.642153
2018-05-26	123.080744	123.080744	75.417142	35.913982
2018-05-27	101.123339	101.123339	75.417142	33.328783
2018-05-28	100.167123	100.167123	75.417142	33.354174
2018-05-29	88.649724	88.649724	75.417142	20.125625
2018-05-30	79.843327	79.843327	75.417142	33.354174
2018-05-31	68.049852	68.049852	71.206672	33.354174
2018-06-01	86.519475	86.519475	75.417142	29.441027
2018-06-02	94.155012	94.155012	75.417142	23.259348
2018-06-03	85.783568	85.783568	71.206672	35.913982
2018-06-04	94.155012	94.155012	75.417142	20.910163
2018-06-05	130.478187	130.478187	75.417142	23.937334
2018-06-06	130.818156	130.818156	75.417142	18.892631
2018-06-07	125.697248	125.697248	75.417142	20.910163
2018-06-08	117.219184	117.219184	75.417142	15.766072
2018-06-09	104.964947	104.964947	75.417142	10.355592
2018-06-10	110.013081	110.013081	75.417142	18.892631
2018-06-11	119.85237	119.85237	75.417142	23.259348
2018-06-12	111.718177	111.718177	75.417142	14.704675
2018-06-13	108.440204	108.440204	75.417142	14.704675
2018-06-14	102.897627	102.897627	75.417142	12.507608
2018-06-15	102.897627	102.897627	75.417142	14.772093
2018-06-16	109.011989	109.011989	72.149371	16.133143
2018-06-17	120.560776	120.560776	75.417142	24.726186
2018-06-18	108.440204	108.440204	75.417142	18.892631
2018-06-19	105.406178	105.406178	75.417142	15.766072
2018-06-20	106.344366	106.344366	75.417142	2.327171
2018-06-21	100.167123	100.167123	75.417142	-6.539195
2018-06-22	98.010466	98.010466	75.417142	-15.68695
2018-06-23	102.64041	102.64041	75.417142	-11.595707
2018-06-24	100.759555	100.759555	75.417142	-7.186796
2018-06-25	88.649724	88.649724	75.417142	-2.327171
2018-06-26	82.255764	82.255764	75.417142	6.539195
2018-06-27	80.033906	80.033906	75.417142	6.539195
2018-06-28	73.85892	73.85892	75.417142	6.539195
2018-06-29	71.472053	71.472053	75.417142	14.704675
2018-06-30	71.472053	71.472053	75.417142	15.766072
2018-07-01	65.459688	65.459688	75.417142	12.507608
2018-07-02	65.459688	65.459688	75.417142	14.704675
2018-07-03	65.459688	65.459688	75.417142	10.355592
2018-07-04	63.366552	63.366552	75.417142	8.510357
2018-07-05	61.824071	61.824071	75.417142	6.539195
2018-07-06	57.247893	57.247893	75.417142	-3.845592
2018-07-07	43.146923	43.146923	75.417142	-6.689921
2018-07-08	54.506736	54.506736	75.417142	-3.845592
2018-07-09	55.638635	55.638635	75.417142	-11.595707
2018-07-10	74.48262	74.48262	75.417142	-10.008535
2018-07-11	65.459688	65.459688	75.417142	-12.507608
2018-07-12	59.547295	59.547295	75.417142	-16.160175
2018-07-13	48.147376	48.147376	75.417142	-7.186796
2018-07-14	55.547474	55.547474	75.417142	-2.327171
2018-07-15	51.213747	51.213747	75.417142	-6.689921
2018-07-16	51.213747	51.213747	75.417142	7.399599
2018-07-17	51.213747	51.213747	75.417142	7.399599
2018-07-18	51.213747	51.213747	75.417142	-3.845592
2018-07-19	45.292277	45.292277	75.417142	10.355592
2018-07-20	63.366552	63.366552	75.417142	25.030896
2018-07-21	55.547474	55.547474	75.417142	12.694357
2018-07-22	49.317193	49.317193	75.417142	14.704675
2018-07-23	63.366552	63.366552	75.417142	29.230288
2018-07-24	87.251406	87.251406	75.417142	38.642153
2018-07-25	80.854803	80.854803	75.417142	37.480037
2018-07-26	80.101218	80.101218	75.417142	24.062424
2018-07-27	73.390543	73.390543	75.417142	18.840159
2018-07-28	79.825	79.825	75.417142	31.220938
2018-07-29	73.633697	73.633697	75.417142	25.037491
2018-07-30	73.677362	73.677362	75.417142	18.840159
2018-07-31	101.123339	101.123339	75.417142	12.694357
2018-08-01	87.251406	87.251406	75.417142	15.257894
2018-08-02	92.997242	92.997242	75.417142	43.259728
2018-08-03	92.734231	92.734231	75.417142	51.897228
2018-08-04	105.698667	105.698667	75.417142	11.784342
2018-08-05	106.568922	106.568922	75.417142	11.784342
2018-08-06	102.49595	102.49595	75.417142	-12.435298
2018-08-07	118.974736	118.974736	75.417142	-6.398128
2018-08-08	116.749976	116.749976	75.417142	-12.435298
2018-08-09	121.607228	121.607228	75.417142	-8.935369
2018-08-10	104.210522	104.210522	75.417142	6.398128
2018-08-11	101.123339	101.123339	75.417142	5.799809
2018-08-12	107.53285	107.53285	75.417142	-8.265393
2018-08-13	113.967106	113.967106	75.417142	-2.788888
2018-08-14	118.587239	118.587239	75.417142	-11.526312
2018-08-15	115.205664	115.205664	72.420457	-8.935369
2018-08-16	115.205664	115.205664	75.417142	11.270285
2018-08-17	119.54459	119.54459	75.417142	62.502195
2018-08-18	110.458972	110.458972	75.417142	49.608532
2018-08-19	123.077323	123.077323	75.417142	10.275589
2018-08-20	125.507804	125.507804	75.417142	-7.803701
2018-08-21	130.818156	130.818156	75.417142	-2.788888
2018-08-22	130.478187	130.478187	75.417142	5.799809
2018-08-23	130.818156	130.818156	75.417142	15.252375
2018-08-24	130.478187	130.478187	75.417142	-2.788888
2018-08-25	121.739683	121.739683	67.346022	-2.788888
2018-08-26	126.849084	126.849084	75.417142	-2.788888
2018-08-27	129.116584	129.116584	75.417142	16.298442
2018-08-28	128.544354	128.544354	75.417142	23.7107
2018-08-29	121.739683	121.739683	67.346022	35.068843
2018-08-30	123.132368	123.132368	72.200647	34.627884
2018-08-31	130.478187	130.478187	75.417142	52.373525
2018-09-01	115.205664	115.205664	67.346022	26.169737
2018-09-02	116.749976	116.749976	75.417142	76.463453
2018-09-03	118.587239	118.587239	75.417142	62.17486
2018-09-04	116.749976	116.749976	75.417142	48.06214
2018-09-05	116.749976	116.749976	75.417142	37.180243
2018-09-06	130.818156	130.818156	75.417142	49.740201
2018-09-07	128.93247	128.93247	75.417142	43.383311
2018-09-08	99.699757	99.699757	75.417142	36.904458
2018-09-09	83.348215	83.348215	75.417142	15.252375
2018-09-10	104.210522	104.210522	75.417142	20.455823
2018-09-11	100.167123	100.167123	75.417142	29.155009
2018-09-12	110.458972	110.458972	75.417142	15.252375
2018-09-13	122.832411	122.832411	75.417142	10.056953
2018-09-14	130.818156	130.818156	75.417142	-2.788888
2018-09-15	130.478187	130.478187	75.417142	11.270285
2018-09-16	130.818156	130.818156	75.417142	6.398128
2018-09-17	130.818156	130.818156	75.417142	2.788888
2018-09-18	130.818156	130.818156	75.417142	-2.788888
2018-09-19	130.818156	130.818156	75.417142	-7.803701
2018-09-20	130.818156	130.818156	75.417142	-16.871722
2018-09-21	130.818156	130.818156	75.417142	-16.298442
2018-09-22	130.818156	130.818156	75.417142	-3.878133
2018-09-23	130.478187	130.478187	75.417142	7.803701
2018-09-24	130.818156	130.818156	75.417142	-11.270285
2018-09-25	121.739683	121.739683	67.346022	-19.927616
2018-09-26	122.104697	122.104697	69.237969	-20.455823
2018-09-27	130.478187	130.478187	75.417142	-28.732813
2018-09-28	120.701601	120.701601	75.417142	-43.470069
2018-09-29	114.61292	114.61292	75.417142	-51.54512
2018-09-30	105.406178	105.406178	75.417142	-54.13711
2018-10-01	102.64041	102.64041	75.417142	-72.25975
2018-10-02	99.699757	99.699757	67.346022	-57.672612
2018-10-03	96.049397	96.049397	75.417142	-92.012205
2018-10-04	94.107706	94.107706	66.617712	-87.685087
2018-10-05	86.541612	86.541612	75.417142	-92.012205
2018-10-06	88.649724	88.649724	71.206672	-64.240438
2018-10-07	86.812408	86.812408	75.417142	-66.403223
2018-10-08	79.825	79.825	75.417142	-74.98213
2018-10-09	82.117245	82.117245	75.417142	-91.168445
2018-10-10	75.78795	75.78795	75.417142	-85.101526
2018-10-11	60.878669	60.878669	75.417142	-91.168445
2018-10-12	60.878669	60.878669	75.417142	-85.101526
2018-10-13	60.878669	60.878669	67.346022	-103.163722
2018-10-14	73.390543	73.390543	75.417142	-84.51152
2018-10-15	79.825	79.825	75.417142	-72.25975
2018-10-16	83.526556	83.526556	67.346022	-65.956734
2018-10-17	69.528407	69.528407	75.417142	-72.531613
2018-10-18	65.577141	65.577141	75.417142	-89.374931
2018-10-19	59.786485	59.786485	75.417142	-89.374931
2018-10-20	54.167259	54.167259	75.417142	-101.198152
2018-10-21	89.648414	89.648414	72.420457	-82.588346
2018-10-22	86.272359	86.272359	75.417142	-72.629253
2018-10-23	99.468661	99.468661	75.417142	-58.77205
2018-10-24	126.849084	126.849084	75.417142	-42.756307
2018-10-25	130.818156	130.818156	75.417142	-44.880603
2018-10-26	130.818156	130.818156	75.417142	-33.057202
2018-10-27	130.818156	130.818156	75.417142	-42.534362
2018-10-28	123.077323	123.077323	75.417142	-41.971696
2018-10-29	106.344366	106.344366	67.346022	-46.459037
2018-10-30	102.897627	102.897627	75.417142	-48.753127
2018-10-31	122.832411	122.832411	75.417142	-47.414851
2018-11-01	122.797877	122.797877	75.417142	-58.77205
2018-11-02	127.825906	127.825906	75.417142	-53.606395
2018-11-03	130.478187	130.478187	75.417142	-53.823976
2018-11-04	123.077323	123.077323	75.417142	-47.414851
2018-11-05	130.478187	130.478187	75.417142	-47.414851
2018-11-06	130.818156	130.818156	75.417142	-37.585261
2018-11-07	130.478187	130.478187	75.417142	-28.774106
2018-11-08	130.478187	130.478187	75.417142	-37.585261
2018-11-09	122.044381	122.044381	66.617712	-47.768958
2018-11-10	121.739683	121.739683	67.346022	-47.666977
2018-11-11	130.818156	130.818156	75.417142	-53.201027
2018-11-12	126.190617	126.190617	71.206672	-53.201027
2018-11-13	113.88105	113.88105	75.417142	-56.451965
2018-11-14	92.224642	92.224642	75.417142	-61.673572
2018-11-15	117.927827	117.927827	75.417142	-54.783693
2018-11-16	106.344366	106.344366	75.417142	-59.976098
2018-11-17	79.843327	79.843327	75.417142	-64.442602
2018-11-18	68.138074	68.138074	75.417142	-70.186097
2018-11-19	62.375593	62.375593	75.417142	-66.121571
2018-11-20	98.010466	98.010466	75.417142	-72.116051
2018-11-21	91.009722	91.009722	72.420457	-65.956734
2018-11-22	108.589477	108.589477	75.417142	-72.531613
2018-11-23	108.440204	108.440204	75.417142	-80.952837
2018-11-24	130.818156	130.818156	75.417142	-64.240438
2018-11-25	130.818156	130.818156	75.417142	-68.73954
2018-11-26	106.24862	106.24862	75.417142	-68.73954
2018-11-27	104.210522	104.210522	75.417142	-66.195864
2018-11-28	130.818156	130.818156	75.417142	-47.666977
2018-11-29	130.818156	130.818156	75.417142	-39.262996
2018-11-30	130.818156	130.818156	75.417142	-33.840714
2018-12-01	130.818156	130.818156	75.417142	-28.732813
2018-12-02	130.818156	130.818156	75.417142	-19.927616
2018-12-03	130.818156	130.818156	75.417142	-15.252375
2018-12-04	130.818156	130.818156	75.417142	-10.056953
2018-12-05	130.818156	130.818156	75.417142	-11.270285
2018-12-06	130.478187	130.478187	75.417142	-17.070486
2018-12-07	130.478187	130.478187	75.417142	-22.540029
2018-12-08	130.818156	130.818156	75.417142	-34.99847
2018-12-09	130.478187	130.478187	75.417142	-41.508497
2018-12-10	130.818156	130.818156	75.417142	-42.534362
2018-12-11	130.478187	130.478187	75.417142	-48.831503
2018-12-12	118.721352	118.721352	75.417142	-33.057202
2018-12-13	106.344366	106.344366	75.417142	-39.262996
2018-12-14	115.217984	115.217984	75.417142	-25.285136
2018-12-15	106.344366	106.344366	75.417142	-41.88246
2018-12-16	126.479142	126.479142	75.417142	-29.210893
2018-12-17	127.825906	127.825906	75.417142	-42.756307
2018-12-18	122.132618	122.132618	75.417142	-60.83409
2018-12-19	115.205664	115.205664	75.417142	-65.956734
2018-12-20	92.886855	92.886855	75.417142	-72.116051
2018-12-21	99.468661	99.468661	75.417142	-77.770518
2018-12-22	112.203226	112.203226	75.417142	-69.692475
2018-12-23	118.790111	118.790111	75.417142	-56.390304
2018-12-24	112.290169	112.290169	75.417142	-61.673572
2018-12-25	113.047673	113.047673	75.417142	-49.405523
2018-12-26	126.905558	126.905558	75.417142	-54.783693
2018-12-27	108.833799	108.833799	75.417142	-56.451965
2018-12-28	100.109854	100.109854	75.417142	-62.336816
2018-12-29	85.783568	85.783568	75.417142	-64.442602
2018-12-30	88.388672	88.388672	75.417142	-59.787064
2018-12-31	93.670018	93.670018	75.417142	-64.442602
2019-01-01	79.776608	79.776608	75.417142	-78.390409
2019-01-02	79.776608	79.776608	75.417142	-79.032829
2019-01-03	77.564248	77.564248	75.417142	-86.448107
2019-01-04	80.854803	80.854803	75.417142	-80.1822
2019-01-05	74.48262	74.48262	75.417142	-78.390409
2019-01-06	66.969874	66.969874	75.417142	-96.864748
2019-01-07	97.486001	97.486001	75.417142	-70.243659
2019-01-08	113.967106	113.967106	75.417142	-72.629253
2019-01-09	91.865317	91.865317	75.417142	-65.082165
2019-01-10	100.167123	100.167123	75.417142	-62.336816
2019-01-11	130.818156	130.818156	75.417142	-48.753127
2019-01-12	128.038135	128.038135	75.417142	-48.753127
2019-01-13	130.818156	130.818156	75.417142	-41.508497
2019-01-14	129.446273	129.446273	75.417142	-47.414851
2019-01-15	130.818156	130.818156	75.417142	-47.666977
2019-01-16	115.205664	115.205664	75.417142	-51.29661
2019-01-17	113.967106	113.967106	75.417142	-55.713587
2019-01-18	113.88105	113.88105	75.417142	-48.753127
2019-01-19	115.205664	115.205664	75.417142	-42.756307
2019-01-20	112.391366	112.391366	75.417142	-47.666977
2019-01-21	118.587239	118.587239	75.417142	-53.606395
2019-01-22	126.324921	126.324921	75.417142	-51.29661
2019-01-23	102.041985	102.041985	75.417142	-47.768958
2019-01-24	79.707041	79.707041	75.417142	-51.29661
2019-01-25	69.550766	69.550766	75.417142	-51.29661
2019-01-26	68.049852	68.049852	75.417142	-44.880603
2019-01-27	65.459688	65.459688	75.417142	-53.201027
2019-01-28	65.66112	65.66112	75.417142	-47.414851
2019-01-29	65.459688	65.459688	75.417142	-36.814148
2019-01-30	65.66112	65.66112	75.417142	-47.414851
